,bulk_sample_1,scRNA_sample_1
Snord2,0.0,0.0
Rpl13a-ps1,1.4411085225666334,14.096997495835192
Mbl2,19.265011001828565,3.8503003234252273
Gm13422,2.707990675567151,2.7943107832453125
Prdm4,39.90775661341978,5.240803268583444
Gm13358,0.0,0.0
Gm17048,0.053568394550929654,0.0
Spata24,1.204527646071819,11.809600000227986
Gm12510,0.25398541565938204,0.0
Gm7950,0.0,0.0
Lce1g,0.8570943128148745,0.0
Rabgap1l,61.19263892492879,134.84008995612086
Tbx3,49.49430603302411,7.028397241862691
Echdc1,13.656895685190669,11.561297757975582
1110002L01Rik,3.5113489082401266,0.0
Gm13691,0.0,0.0
Cma2,3.5182771867877594,0.0
Pcdhb1,0.18318016753485428,0.0
1700125G02Rik,0.06742495164619593,0.0
Tmtc3,25.002067349086502,16.45763867077102
Tacr2,8.443021503403987,0.0
Foxc2,4.370804111658044,0.0
Klhl32,6.719027359521181,5.352664588324287
Olfr656,0.015546705334432174,0.0
Aqp3,120.87158599931311,0.0
Pigf,3.8053815325371105,6.220272282052027
Gm12875,0.0604966730985628,0.0
Fam78a,2.1499994317667586,0.0
Defb12,0.07604337843299497,0.0
Gm17333,0.0,0.0
Gm14137,44.92089169524554,2.479414659787117
Nprl3,29.938642703376892,25.451991455444407
Smyd2,35.34110286859787,5.694420331975858
Slc30a3,4.265022099613413,0.0
Clcn1,10.508023758769014,0.0
Mnat1,26.809187543211436,35.443987787319266
Mir297-1,0.0,0.0
Tom1,3.437163363637267,0.0
Gm16574,0.5339937972701307,0.0
Mir181b-1,0.0,0.0
Gm13076,0.0,0.0
Zdhhc20,38.80123098056063,57.43482739480193
Mir448,0.031093410668864348,0.0
Tada2b,28.886704870943973,21.012536489672925
Dok7,4.961243543184528,2.407312452305122
5033403F01Rik,0.6342023078243568,0.0
Gm5936,0.40438202428620607,0.0
Sh3gl2,6.129607333869986,0.0
AY512931,0.16932361043958802,0.0
Gm15824,0.18149001929568837,0.0
Eif2c5,0.053568394550929654,0.0
Lipi,0.2644616762763165,0.0
Ankrd12,53.87543201203759,114.16688825450852
Slc43a1,15.545310680386535,0.0
Snord15b,0.0,0.0
Gm17334,15.634861952403387,0.0
Gm12592,1.15079156592992,0.0
Cpm,31.572723619401966,48.89823488460805
Gm16638,1.0058007732025327,0.0
Rps19-ps4,0.3888353189517739,1.3077639329169413
Gm4951,35.845035953403894,18.869331760057936
Gm15332,0.031093410668864348,0.0
Cmtm2a,0.031093410668864348,0.0
Nudt16,21.513877459421792,21.643513116044648
Cdk4,118.95706828418906,103.73066310973181
E230025N22Rik,2.270657406781945,3.2852726254541
Creld2,189.8221586947261,72.77012585236515
Gm15345,0.30417351373197987,0.0
Gm10799,0.0,0.0
Mkrn1,91.54700492582262,129.93752542541625
Sh2d3c,22.02522858721889,26.068566633520394
Fah,20.646474571580953,74.00104434417855
Klhdc3,47.48454902811971,73.44035173052848
Srek1ip1,11.204748259113037,34.27647025703196
Kcnj16,2.5797336796404533,15.254030689613296
Gm6673,0.0,0.0
Mir345,0.0,0.0
Srsf1,173.87249257471234,22.960375848084887
Mir467a-10,0.0,0.0
Birc7,4.066127541153156,0.0
Prl2c2,0.4113103028338392,0.0
Vmn2r99,0.06911509988536184,0.0
Gm15414,0.0,0.0
Extl3,33.18992963769432,33.531242766662906
F630206G17Rik,0.0,0.0
Gm15626,0.015546705334432174,0.0
Grid2,3.437331049228236,0.0
Shprh,41.276383031952186,29.573876424504
Stub1,27.233012918412786,194.47336666288342
Rpl35a,85.93461771543366,344.4661933047819
Itpka,3.645863440350579,0.0
Bcl6b,1.3429255314335122,0.0
Vmn1r192,0.015546705334432174,0.0
Gm8265,0.0,0.0
Olfr846,0.13130192122309053,0.0
Fxyd4,2.2466599602516837,0.0
Slc25a34,1.702357587955588,0.0
Rusc1,7.904124947007328,58.14474534088416
Gm15519,7.415584174274237,0.0
Upk3b,9.397279401476695,0.0
Col6a1,62.908685384388676,7.0148221224675185
Gm8247,0.0,0.0
Set,92.22357545589921,192.41055671153566
1700001J11Rik,0.04494996776413062,0.0
Gm10649,0.046640116003296525,0.0
Ccdc71,47.18142150492196,14.908270303278455
Klhl6,4.045845762283165,0.0
Igkv4-58,0.0,0.0
Mtch2,87.92124228642159,24.096918378743183
Gm9898,0.053568394550929654,0.0
Hpgds,29.4881236198603,163.7240390283107
Gm7312,0.17456174074805525,0.0
8430429K09Rik,7.437220730201454,17.18731551307271
Mrpl44,21.837648717330413,28.392062101711883
Cct3-ps1,1.3997065368718042,0.0
Gm16353,0.0,0.0
Slc35b4,48.845099953626644,2.1606905567019217
Tcte2,2.7804860719308446,12.243235656988588
Gm12337,0.1884182978433215,8.65433755049391
4930503E14Rik,0.3577419082829095,0.0
Akap12,162.80287642075575,45.25586496672012
Gtf2e1,32.32995808517403,12.049255389680026
Reg3b,39.80521379692145,3.6612275702067683
Ppfibp1,82.88631625540711,57.979413439209864
Sumf2,5.652394542038147,0.0
Gng8,1.1681961050944876,0.0
Olfr361,0.09159008376742714,0.0
Mbd1,81.51214292004323,25.969145819942607
Mir466b-8,0.0,0.0
Ly6e,828.3801973345753,1698.0118028510487
Crlf1,1.1768145318812866,0.0
Gm12688,9.375823823469917,5.934154620332787
Gm12383,0.0,0.0
Hbb-bh0,0.038021689216497484,0.0
Enkur,8.549138886630558,1.3051865503136362
Sohlh2,1.650143970461885,2.6155278658338825
Acvr1c,9.287097687078443,0.0
Vmn1r22,0.031093410668864348,0.0
Dnaja1-ps,0.09159008376742714,0.0
Hoxb6,3.659887683036815,0.0
Sh3tc1,14.657793699266675,4.938491093431313
Hspa12b,4.258429192247718,0.0
Bcr,88.93211350434161,13.199149945751802
Mir494,0.0,0.0
Olfr10,0.12792162474475874,0.0
Rpl39,151.75541317182874,60.84081456013995
Gm14061,0.07604337843299497,0.0
Hspa4,250.0356639701087,277.2064787625171
Tmem218,7.043650337714121,6.031039992554217
Gm13128,0.15208675686598994,0.0
n-R5s70,0.0,0.0
Olfr1230,0.0,0.0
Olfr450,0.053568394550929654,0.0
Hs6st3,0.8675705734318091,2.0320701308043545
Txnl4a,24.45336527443679,70.86841622205276
Gm7353,3.3437154460397043,1.3077639329169413
Snx13,48.45505095854966,17.72846643151306
Lrrc4,1.3131868978218748,0.0
Igkv1-115,0.0,0.0
Vmn1r200,0.2903169566367136,0.0
Rbm3,65.38719114759962,8.226731687419095
Ccnd2,619.5467369777064,48.41455359731688
Rpl7a-ps11,0.015546705334432174,0.0
Olfr571,0.0604966730985628,0.0
Olfr1458,0.0,0.0
Vmn1r56,0.015546705334432174,0.0
Vmn2r-ps76,0.0,0.0
Gm13567,0.015546705334432174,0.0
Igkv8-27,1.1842458672018283,0.0
Gm14388,0.28169852984991456,2.592997868555752
Gm20420,0.038021689216497484,0.0
Unkl,10.190329059123705,2.3762169200902012
Naa40,36.22236231353398,31.001957703349138
Ddc,14.531226851579142,2.0805895558565477
Meaf6,24.575378026509203,69.22007623544057
Gm16478,0.17456174074805525,0.0
Abcc8,139.1851631734565,1.463539570451136
Gm15653,0.053568394550929654,0.0
Mir878,0.0,0.0
Gm2288,0.0,0.0
Olfr1507,0.0,0.0
Trpv4,5.528523956135597,11.90100464858529
Fam149b,27.26867371702624,18.09013228747797
Smad4,176.8037985580661,91.13776395878216
Abcf1,153.30488545195192,255.28252402246468
Gm6382,15.065220648849273,1.1545530955877599
Vmn2r53,0.10713678910185931,0.0
Cpeb1,15.83055719230575,0.0
Slc12a5,24.28539644105443,2.3762169200902012
Gm12253,1.70557019884295,0.0
Slc25a11,113.65772045388667,145.227912582174
Gm9294,1.5223900313080958,6.084107245447105
Prr19,0.3144820887579448,0.0
Eif5a,512.931157691215,342.5769819801747
Rab3c,3.0915878642104575,0.0
Eps15,131.84426760055806,41.76517060367637
Fuz,21.12976392167611,2.3409390442882256
Gm12738,0.0,0.0
R74862,1.4723696188264674,0.0
Wnt5b,2.0202199731918644,6.6007333143449225
Sdk2,17.202705008248522,5.691979819227272
Nipsnap1,24.603761883063612,16.338814481321286
Rif1,163.4036510119671,13.742880378364593
Fbxo48,2.0166719911225632,0.0
4933427I22Rik,123.22229794638184,8.382932349735938
n-R5s150,0.0,0.0
Gdap1,10.424200381504065,5.909239535073119
Cnnm4,24.109828586760557,26.445939093656513
Trbv12-1,0.36298003859137673,0.0
Gm6467,3.6828657236917888,9.47703224910691
Zfp1,10.933693675471027,36.31578939289381
Pla2g4c,17.581593708015212,2.7709274294106234
Atp5g2,35.86325233586437,0.0
Eif4h,347.3791493410946,93.07574319068688
Gm13925,0.031093410668864348,5.551145478869564
Gm15614,0.15208675686598994,3.679175864606328
Zbtb41,50.06020508425901,10.629645844472245
Nomo1,191.6914657101888,55.667516487395446
Zdhhc16,14.294645975084329,12.837744859910488
Islr2,13.655708593724412,0.0
Rce1,32.4898115485425,31.456379564792126
Il15,48.668975873241976,3.03090002576265
1110059E24Rik,16.76403025473556,59.41525057965409
Tdp2,26.10890176846864,2.3409390442882256
Cyp2c39,0.5737056347257941,0.0
Rpl19-ps7,0.7830764538029845,98.37204893396614
Nadk,173.6353687644562,108.53132769186132
Nup210l,4.5085312546558605,0.0
Gipr,7.167856294798609,0.0
Acrv1,2.745844679192679,0.0
Auts2,33.78658672841615,78.83010442570742
Gm13263,0.1451584783183568,0.0
Spc25,19.003929622030583,1.259033565834865
Tsfm,22.085041225624103,21.69218948300463
Dcaf11,121.11657774001534,105.9761723586314
Fhad1,197.79151538836757,76.76093408882953
Gm12814,0.6843904058969548,0.0
Chpt1,9.706691045517143,3.368523172070901
Mir92-2,0.0,0.0
Kdm2a,219.01553907093717,168.31727944254303
Cfi,11.707816331305272,15.231565569472883
Ptpn1,406.6271617838096,176.0603477523366
Rnf144b,20.709513113203,1.9639728814624526
Eef2k,13.753388528084624,54.52057834451154
Mir151,0.0,0.0
Gm13267,0.0,0.0
Orc2,17.6177442710721,3.9944384404857525
Gm13057,0.0,0.0
Gmnn,17.66403572356399,5.617062388711951
Mlxip,79.3392799638946,22.86400605904658
Olfr54,0.7102456862573518,0.0
Gm9761,5.598993833078186,0.0
5330429C05Rik,0.0,0.0
Olfr791,0.0,0.0
Gm15159,0.02247498388206531,0.0
Amot,98.9306306768142,58.33036747317828
Syce2,13.210259954925316,8.971165106322438
Jagn1,40.31164887326254,10.088014901570913
6430628N08Rik,0.7568858022606484,0.0
Gm10655,0.28169852984991456,0.0
Kdelr2,50.53390977100996,60.91594112132007
Vmn1r40,0.19872687286928647,0.0
Gm11983,0.5115188133880654,0.0
Bsnd,3.985181403593633,0.0
Lpxn,2.953357664439734,0.0
Igkv4-59,0.0,0.0
Rpl30-ps2,0.02247498388206531,0.0
Gm7271,0.8173824753592112,0.0
Rhox2h,0.1451584783183568,0.0
Rnf6,133.89827724620375,129.99073841845242
Cenpf,50.61061059947736,2.6103731006272723
Gm15274,0.0,0.0
Gm9887,4.18390827646292,0.0
Gm609,1.1076994319959248,5.210477227609276
Rad51ap1,6.936345863021293,0.0
Gm13033,0.7551956540214825,0.0
Isx,1.82470571120994,0.0
Tlr6,1.3910881100850052,0.0
Fjx1,5.003316271243236,0.0
Gm6211,0.4579504188371357,0.0
Pabpn1,51.208830029835795,214.31111454983724
Mcfd2,80.55231152048012,20.32158542420404
Olfr1370,2.10826207488999,0.0
Adcy2,6.710408932734381,2.132855573684828
Zfp473,3.0104740410599646,0.0
Gm11836,0.9417561180346685,206.0864539791712
Th,21.6461854941907,11.951194345497687
Smok3a,0.0,0.0
Prrxl1,5.417671499373467,0.0
1700013F07Rik,0.725792391591784,0.0
Smap2,109.8235798166248,60.04316497303804
Gm11789,1.4101827974887386,0.0
Gbp3,28.20957811477659,25.37573343534285
Gata4,31.273298471535014,1.9518174348044182
Ube2n,27.873459470091426,21.107483556128287
Lrp2,26.328943118412674,0.0
Ppp2r3a,12.887843474073922,20.935796290506943
Gm94,5.788934593569705,0.0
Fabp9,23.44302369794861,7.019080649287861
Il1a,8.923601299384686,0.0
Gm12458,0.0,0.0
Olfr1073-ps1,0.0,0.0
Cdk6,28.980655845314445,9.227871963938627
Rps19-ps1,0.0,0.0
Stxbp6,74.72363850479582,5.568731243431978
Lrrc57,16.73107901023656,4.591864035516677
Rabgef1,42.511809818442956,38.34504216717789
Gm3867,0.02247498388206531,0.0
Tradd,19.777213849909977,7.136830382951033
Vil1,68.32354610570408,91.60706068558834
Ttc30b,6.697739467105373,2.4896678783050343
Magi3,51.90707699282802,41.882308241097405
Zfp410,39.11690016078484,18.02474650326109
Igkv1-88,0.0604966730985628,0.0
Srsf2,134.82073111425532,45.410041406326485
Foxn3,58.35014700958067,44.98525443699984
Ankrd50,60.4834259368762,22.514504455966545
Steap2,3.24688723196381,0.0
Gm14029,8.855170234192673,0.0
AA414768,1.0629171498227636,0.0
Piwil4,36.504228528974856,0.0
Gm14139,0.031093410668864348,0.0
Parp6,14.82002134556766,27.17592297629634
Olfr355,0.0,0.0
Olfr744,0.04494996776413062,0.0
Rps29,173.51919842340877,47.397250042635484
Ncr1,0.13823019977072368,0.0
Vmn1r171,0.0,0.0
Spata20,1.415085556615267,0.0
Gm11847,7.510554554519995,0.0
Zhx3,13.119856962624146,9.982734340228971
Ripk1,49.06608095546915,27.666753480621196
Gm13474,0.3075538102103117,0.0
Sgcg,3.7342409132306438,0.0
Srrm3,6.740999286630338,1.114151506778498
Ttc9b,0.9314475430087036,0.0
Trbv15,0.4476418438111708,0.0
Hspbap1,10.489432128138187,9.667343625196352
Gm13972,0.015546705334432174,0.0
Rpl17-ps1,0.038021689216497484,15.231679513463053
Rpl19-ps11,1.1940513854548847,13.088588394991095
Zfp367,11.029837854853572,0.0
Dpm2,33.29062791269199,86.79846401048587
Fbxw4,12.11557865206981,28.819208924544927
Gm12329,0.0,0.0
Gm11388,0.0,0.0
Ola1,56.27195893948425,41.039680262691505
Gm13126,0.28000838161074865,0.0
Trip13,8.665061788110187,0.0
Polb,42.87006807582825,61.33045435699512
Card9,0.6619154220148894,0.0
Porcn,2.2880619459465126,1.259033565834865
Olfr745,0.0,0.0
Hsdl2,29.03608207369551,63.92193156377559
C1ql4,15.101552189826606,0.0
Bdkrb1,54.6146525432364,6.442519276260571
Gm12089,0.7759804896643818,0.0
Stk32b,9.9177520128335,0.0
Itgb8,146.37833181485422,24.740635057672478
Gucy1a2,2.666756375463291,3.164126400521448
Gm4027,0.015546705334432174,0.0
Gm12043,0.06911509988536184,0.0
Gm15195,0.0,2.3762169200902012
Olfr380,0.0,0.0
4930415H17Rik,0.0,0.0
6030468B19Rik,10.96968984526642,0.0
Ctnnd1,34.87182446885948,106.4859301519444
A830092H15Rik,0.4527122885286685,0.0
Gm10566,0.0,0.0
Reps1,86.73106096188847,24.837736930986896
Msh6,31.81420725502331,34.60742443381959
Guca1b,0.8224529200767088,5.891918644387358
Gpr161,10.363368337223564,0.0
Prm1,1.9734121715975983,0.0
Olfr1454,0.031093410668864348,0.0
Gm15320,0.4510221402895026,3.624803807493919
Vamp4,15.248903873157037,27.146796493265295
Tmsb15l,0.015546705334432174,0.0
Gm15071,0.0,0.0
Cul9,70.31532905302365,17.507007493810494
Ascc2,68.93387877560073,23.811717845770755
Myo7a,72.81665846362806,8.316948814179135
Cldn10,3.954087992924769,5.055356149840756
Zfx,30.657661209682544,20.840788587911927
Olfr1397-ps1,0.0,0.0
Mecr,20.389947287398087,28.372095363968914
8030423F21Rik,0.19872687286928647,0.0
Tnpo3,78.21471892649541,64.54606801720344
Gm815,0.04494996776413062,0.0
Phf20l1,61.320057492900645,128.02087422465723
Emilin2,6.286596849862503,0.0
n-R5s182,0.0,0.0
Gm15526,0.04494996776413062,0.0
Tbc1d1,93.79856764520083,92.25876487790819
Mir154,0.0,0.0
Gm10139,0.0,0.0
Dmtf1,66.49456850074307,9.94063445254786
Gm5805,17.956545885212776,357.16528900537384
Ndufa4l2,1.6055293738796932,0.0
A330035P11Rik,6.696217004457177,3.2070298093420777
Slc12a1,10.384320858457432,0.0
Mrpl53,0.031093410668864348,55.63051426270261
Adck2,18.92147431415233,42.776221605698666
Olfr300-ps1,0.046640116003296525,0.0
Cdk5rap3,44.3591714914554,59.938534672566384
Olfr348,0.02247498388206531,0.0
Gm13696,0.0,0.0
Mir598,0.0,0.0
Gm12604,0.0,3.8503003234252273
Ina,6.471802536818463,0.0
Ropn1l,1.4549650796618998,4.785055315239444
Gm6228,0.0,0.0
Chrac1,31.82383179535592,82.42368724176663
Rexo2,28.39900252616573,81.02054071615652
Krt35,2.763249218357246,0.0
H19,33.350970192529054,27.422638731272194
Eef1e1,15.70718966317611,14.157946689939944
Zdhhc7,47.55283899237969,32.503570236685
Trbv12-2,0.8035259182639449,0.0
Zfy2,0.0,0.0
Nudcd2,25.124918529113767,11.523024489205845
Gm11229,0.0,0.0
Nudt2,11.358860535400131,49.34982750055562
Isy1,14.782670398715041,15.295129925136626
Gm3025,0.0,0.0
Bpgm,22.73564195906721,383.71706443659014
Gm14241,0.031093410668864348,0.0
Sfmbt1,28.101757290981382,6.660190150187302
Prr9,8.837598009437137,0.0
Eml3,38.32234133281911,87.90324651801546
Gm11783,0.02247498388206531,0.0
Gm5142,0.06911509988536184,0.0
Gm15998,1.2908795995307791,0.0
Gm13053,0.36805048330887447,0.0
Heatr6,38.189362555686316,36.483004752792006
Bmi1,26.664196750484052,7.933367032986679
4930469K13Rik,1.011038903511,0.0
Ccr5,5.904689809458363,11.639303022295087
Trav10n,0.0,0.0
Donson,26.031027140864452,20.120020977758507
Gm15645,0.02247498388206531,0.0
Arhgap25,3.2352238798806177,3.5719663276008653
Sprr2a2,0.015546705334432174,0.0
Gm8097,0.15377690510515585,0.0
Vmn1r169,0.0604966730985628,0.0
Gm12000,0.8900455573138744,0.0
Sfmbt2,7.934031266209935,0.0
Lce3f,0.33357677616167836,0.0
Tnfsf14,3.672221777483885,1.2293515047877095
Ccdc122,11.948783617824237,23.69585239926342
Rpl7a,80.94331345978503,55.2008404523887
Atl2,58.68084654603692,7.381420366722792
Gip,27.66274716628648,3.3096034764074913
Xrcc6,26.658287877811706,24.941030814575736
Olfr566,0.015546705334432174,0.0
Itgb5,22.687633773677216,8.392637277440938
Calcoco1,36.05658668516369,23.039509920731852
Gm11355,0.11406506764949245,0.0
Nt5c,32.82136280528307,150.78425484597545
Sycp3,0.2212018567513518,0.0
Klra2,0.12268349443629148,0.0
Olfr665,0.015546705334432174,0.0
Eng,7.417274322513402,0.0
Ikzf1,188.39164094904953,1.114151506778498
A730011C13Rik,2.339604821076337,0.0
Gm8858,0.04494996776413062,0.0
Ighv15-2,0.0,0.0
Gm11826,0.07604337843299497,6.53836549463265
Gm16033,0.0,0.0
Pde2a,0.9211389679827386,257.77026248486635
Cdc25b,34.660944479463566,39.667748799311504
Ppp1r8,45.69245919022683,10.66176374646572
Gm17106,0.015546705334432174,0.0
Zfp110,45.448460270740945,33.73197326481017
Gm10714,0.25753339772868333,0.0
Ighv1-19,0.0,0.0
Flna,334.0983397552499,32.67218361771557
Sh2b2,8.756987243059552,32.073434165990854
AV039307,0.37328861361734167,6.62522710384317
Id2,30.49019543307309,152.45583062654458
Gm13517,1.537936736642528,0.0
Arhgap19,14.71271687087483,0.0
Tmem181c-ps,0.9537548412997994,0.0
Gm15190,2.9722846662524978,0.0
Med4,23.777425609735666,34.76865422698707
Raly,173.09288434900182,53.988040369269335
Purb,206.81929648317185,216.88070656660912
Olfr270,0.1434683300791909,0.0
AY512915,0.11406506764949245,0.0
Gm13378,0.13130192122309053,0.0
Timd4,4.3050693082510145,5.392928791768234
Ccnb3,1.071367891018593,0.0
Thumpd3,26.049270107983865,21.339777592913222
Gm14536,0.0,0.0
Gabrb3,15.742850461789564,0.0
Mmgt1,41.96362409289562,6.272731641162481
Gm10639,1.4101827974887386,0.0
Rnf7,18.340324051776523,46.470851273502305
Zfp629,45.461156321028895,25.203580837486186
Lpin2,48.3840647325047,57.427377023941204
Cnksr2,3.6723894630748544,0.0
Zfp219,43.26348407505408,23.539344656686353
Nrxn3,9.269190091140967,48.437620281236214
Tcf12,83.64302107974731,24.390630587441585
Pls1,63.08918258246802,67.78829980413427
Gja6,1.112937562304392,0.0
Thy1,73.83339867723203,8.728687779310116
Gm16511,0.08466180521979401,0.0
Gm17085,0.0,0.0
Fam71b,2.1064042410598547,0.0
Smoc1,37.824176019753395,122.66579127311294
Mir421,0.08466180521979401,0.0
Slc17a6,11.759526892026066,0.0
Zfp91,51.32254643397388,148.23380970048382
Cyp7b1,11.886261425304568,0.0
Gm15738,0.6117273239422916,0.0
Yipf3,73.67358509085196,148.369202341905
Gm14717,0.038021689216497484,0.0
Enho,34.05780899764913,29.12008875586914
Gm13586,0.06742495164619593,0.0
Gm2878,0.0,0.0
Cst11,0.8917357055530402,0.0
Lipo4,0.09851836231506028,0.0
Myadm,28.55142465421366,20.564075523834646
Snx17,66.37762619338815,64.37643008165165
Gm14840,0.031093410668864348,4.476006002587517
Gm13209,0.1451584783183568,0.0
Nipal1,0.5184470919356985,0.0
Pvt1,4.543340332984995,13.83178694720695
Fat1,686.2687648713845,78.00743271329635
Spatc1,0.3369570726400101,0.0
Gm11419,0.30417351373197987,0.0
Ssna1,39.293500713283464,92.57460503793803
Gm15068,0.0,0.0
Gm15650,0.6186556024899247,0.0
Gm11511,0.12961177298392462,0.0
Thap6,18.59313566829912,4.38556993540849
Shank1,15.698571236389313,0.0
Gm13408,3.2391072331318584,837.8163051043944
Gm12385,0.09159008376742714,0.0
C230066G23Rik,0.28169852984991456,0.0
Ptk7,28.639131384729843,53.9906069791034
Mgll,131.5970560701848,354.85068028069605
Pmf1,34.43380716538093,27.831772393552498
Lrrc27,2.709680823806317,1.7631833216963233
Gm16243,0.0,0.0
Gm15353,0.4579504188371357,0.0
Cdhr2,38.21946314513883,402.1255699851807
Lrrc4c,9.136701078451619,0.0
Cct4,222.8112296014943,77.24423086827906
Gm3275,0.015546705334432174,0.0
Pold2,27.550526640137655,11.092597833917486
BC048562,0.038021689216497484,0.0
Rgs20,23.629570869632325,0.0
Stra6,257.70961997006646,6.978415760054152
Wnt5a,6.535511820804388,20.54348293597619
Rpl26,161.7549497501766,1748.7837057577535
Acvr1b,25.265703889737445,10.63953306068466
Gm13510,0.02247498388206531,0.0
Pcmtd1,53.17226899758937,79.81765679302308
Mpp4,2.9739748144916636,0.0
Mast1,3.623556142059483,7.927684574151859
Klf12,31.94854080921332,0.0
Cdk7,21.701611722571762,40.73490521239024
Gm13257,0.038021689216497484,0.0
A330023F24Rik,2.899789269888804,15.521673211674052
Zmat2,55.2862855518902,50.842833039197735
Shank3,26.518380822131284,4.613940966056478
BC025920,2.8578842274210663,8.20726222248519
Ap1s2,21.2352105625388,100.11838393173768
Gm10032,0.24536698887258296,0.0
Clrn1,4.01948742514986,2.3409390442882256
Cdc42ep5,4.61533267257578,4.393477905309157
Prpf40b,54.07143603846295,23.2608460794625
Ccr8,1.695261623816985,0.0
Ccl27b,0.06742495164619593,30.720018025623027
Ttc19,9.659883243922875,9.886987927821224
Gm16894,1.0005626428940655,1.3051865503136362
Gm12879,0.0,0.0
Grn,48.55257649964838,123.47746268276367
Olfr578,0.09159008376742714,0.0
Asrgl1,11.012949664791382,14.452956482241872
Rtkn2,22.432306873290077,3.0157179218084655
Kpna3,153.6774900308759,13.256486970074562
Gm11525,0.3852873368824726,0.0
AL590969.1,0.015546705334432174,0.0
Gm16556,0.48042540271920103,0.0
Rad17,30.385432826903745,24.619852776165324
Gm15938,0.12268349443629148,0.0
Gm14174,0.015546705334432174,0.0
Vmn2r59,0.13654005153155777,0.0
Rnf216,86.56107990141447,75.91630026114183
Gm15395,0.08466180521979401,0.0
Gm15861,0.015546705334432174,0.0
Ccdc54,0.02247498388206531,0.0
Smarcd3,5.061452053738755,10.190193732627057
Ulk2,49.4765661226776,12.576763136359165
Olfr1303,0.0,0.0
Tyro3,6.597866327733086,0.0
Aldoa,452.7344179119843,710.1214915053056
Bnip3,41.85768768758949,26.930487709519845
Ercc4,26.776752647814817,30.24400570398317
St8sia3,0.26260384244618107,0.0
Gm14169,0.39576359749940704,0.0
Pus10,39.957609340310434,7.99179589039069
Olfr836,0.015546705334432174,0.0
Telo2,21.980613990636698,5.920079313591267
Sv2b,43.54618871844981,0.0
Ttc14,59.348697425383094,11.987061214001026
Gm13365,0.038021689216497484,0.0
Gm12199,1.385849979776538,3.2784735427185105
Mrpl54,40.01168079163428,257.49934305184985
Gm13729,0.0,0.0
Rhox6,2.20678043720505,0.0
Taf1b,18.110839139420314,13.94471627159589
Ccdc6,82.69197579256198,46.56000111326962
4933405L10Rik,0.2073452996560855,0.0
Ccdc110,0.2850788263282464,0.0
Pcgf3,61.751817260195445,112.09015049110471
Il17f,1.5190097348297638,0.0
Gm3104,0.0,0.0
Nostrin,53.138660303055964,14.852024513027922
Dtl,21.036302711749073,2.9329125581449915
Unc5b,40.25671240932492,82.10718771746237
Ide,91.93466644563762,33.61226093261502
Psat1,38.53609856192044,0.0
Tmem37,13.576633582324494,3.368523172070901
Gm8775,0.06742495164619593,0.0
AC118632.1,0.031093410668864348,0.0
Gm11486,0.07604337843299497,0.0
1190007I07Rik,3.8379974058541713,12.194572918482061
Gm15086,0.0,0.0
Gm6899,0.22982028353815082,0.0
Gm7846,0.64113058637199,3.4005274489877007
Ier3,32.930163157965154,82.11205252858785
Gm12387,0.11406506764949245,0.0
Magea4,0.015546705334432174,0.0
Aasdh,18.44814487557173,13.61692291446667
Kdm5b,74.06831599014662,157.64901654169404
Ino80,72.4554963818784,21.70117573912749
Snx12,32.31508212220347,4.8250340128229325
Gm5058,0.0,0.0
Irak1,124.33437049607247,111.00957359034756
Gm11893,0.7879792129295127,1.4365545675252476
Gm15404,0.0,0.0
Stk35,82.230799470508,14.705374232178634
Pigo,45.47853427553452,8.073577877620764
Gm14294,0.0,0.0
Inpp4b,4.591838282818427,5.768742644853128
Ppp4r2,68.13507463854287,44.974314675446685
Mir201,0.0,0.0
Rps11,202.42480371150657,508.7003195854196
Gm14570,0.0,0.0
Nfam1,5.906547643288498,0.0
C230035I16Rik,0.21596372644288453,0.0
Gm12018,0.07773352667216087,0.0
Paqr9,3.203795098029815,0.0
Grb2,78.60828931898274,122.90796787332255
Mmp17,4.299663492351578,0.0
Gm12808,0.0,0.0
Gm15003,0.0,0.0
Nab1,51.70207929144551,17.314792061314165
Gm14506,0.038021689216497484,0.0
Tmed4,84.88811228355911,87.2136175216688
Ckap4,52.96967206379831,337.94496630281486
Spsb2,16.811689776614145,20.261458687389794
Gm12682,0.5304458152008293,0.0
Olfr1273-ps,0.0,0.0
Gm14866,0.16239533189195487,0.0
5330439A09Rik,0.015546705334432174,0.0
Anp32b-ps1,9.474161207864537,13.981134008288029
Gm13538,0.5547786329130301,0.0
Olfr364-ps1,0.0,0.0
Ighv1-67,0.02247498388206531,0.0
Olfr97,0.07604337843299497,0.0
Prdx2,155.90742948665635,457.9818586730006
Tepp,1.2131460728586183,0.0
Wwc2,3.903899894852171,15.223217792501336
Foxd4,0.9694692322252011,0.0
Ins1,0.47011682769323604,0.0
Msx2,0.24536698887258296,0.0
Mxra8,2.2760632226813815,0.0
Rpl27a,200.29073952557405,90.8256903112421
4930515L19Rik,0.0,0.0
Mettl17,16.963427869968726,24.029044591139094
Gm15728,0.7207219468742863,0.0
Mup7,0.11406506764949245,0.0
Gm14083,0.0,0.0
Irf6,223.90934437014602,62.155484147989704
Gm13915,0.031093410668864348,0.0
Gm7781,0.12268349443629148,0.0
Prkar2b,3.2539831961024124,7.864655248978928
Ovch2,0.6480588649196231,0.0
Gclc,122.26093079184108,84.56307116611917
Nphs1,17.30173971966596,0.0
Mir673,0.0,0.0
